timestamp,plant,production_line,machine_id,machine_type,status,uptime_seconds,total_runtime_hours,notes
2025-09-27 17:52:32,Plant B,Line 1,M11,Robotic Arm,Running,300,2226.85,
2025-09-27 17:52:32,Plant B,Line 2,M12,Drill Press,Running,300,3169.29,
2025-09-27 17:52:32,Plant B,Line 1,M13,Drill Press,Idle,0,2934.69,Idle
2025-09-27 17:52:32,Plant B,Line 2,M14,CNC Mill,Running,300,3438.87,
2025-09-27 17:52:32,Plant B,Line 1,M15,CNC Mill,Running,300,1730.19,
2025-09-27 17:52:32,Plant B,Line 2,M16,CNC Mill,Idle,0,4616.64,Idle
2025-09-27 17:52:32,Plant B,Line 1,M17,Drill Press,Running,300,4591.43,
2025-09-27 17:52:32,Plant B,Line 2,M18,CNC Mill,Running,300,3190.84,
2025-09-27 17:52:32,Plant B,Line 1,M19,Laser Cutter,Idle,0,2711.69,Idle
2025-09-27 17:52:32,Plant B,Line 2,M20,Laser Cutter,Running,300,3639.86,
2025-09-27 17:57:32,Plant A,Line 1,M01,Laser Cutter,Idle,0,1418.07,Idle
2025-09-27 17:57:32,Plant A,Line 2,M02,Drill Press,Down,0,2499.76,Unexpected stop
2025-09-27 17:57:32,Plant A,Line 1,M03,Drill Press,Running,300,3614.0,
2025-09-27 17:57:32,Plant A,Line 2,M04,CNC Lathe,Running,300,2145.99,
2025-09-27 17:57:32,Plant A,Line 1,M05,Robotic Arm,Running,300,2813.23,
2025-09-27 17:57:32,Plant A,Line 2,M06,Drill Press,Running,300,4376.6,
2025-09-27 17:57:32,Plant A,Line 1,M07,Laser Cutter,Running,300,3133.61,
2025-09-27 17:57:32,Plant A,Line 2,M08,Robotic Arm,Running,300,4198.37,
2025-09-27 17:57:32,Plant A,Line 1,M09,Laser Cutter,Running,300,1213.06,
2025-09-27 17:57:32,Plant A,Line 2,M10,CNC Lathe,Running,300,3199.54,
2025-09-27 17:57:32,Plant B,Line 1,M11,Robotic Arm,Running,300,2226.93,
2025-09-27 17:57:32,Plant B,Line 2,M12,Drill Press,Running,300,3169.37,
2025-09-27 17:57:32,Plant B,Line 1,M13,Drill Press,Running,300,2934.78,
2025-09-27 17:57:32,Plant B,Line 2,M14,CNC Mill,Running,300,3438.95,
2025-09-27 17:57:32,Plant B,Line 1,M15,CNC Mill,Running,300,1730.27,
2025-09-27 17:57:32,Plant B,Line 2,M16,CNC Mill,Running,300,4616.72,
2025-09-27 17:57:32,Plant B,Line 1,M17,Drill Press,Running,300,4591.51,
2025-09-27 17:57:32,Plant B,Line 2,M18,CNC Mill,Running,300,3190.92,
2025-09-27 17:57:32,Plant B,Line 1,M19,Laser Cutter,Running,300,2711.77,
2025-09-27 17:57:32,Plant B,Line 2,M20,Laser Cutter,Running,300,3639.94,
2025-09-27 18:02:32,Plant A,Line 1,M01,Laser Cutter,Running,300,1418.15,
2025-09-27 18:02:32,Plant A,Line 2,M02,Drill Press,Running,300,2499.84,
2025-09-27 18:02:32,Plant A,Line 1,M03,Drill Press,Running,300,3614.08,
2025-09-27 18:02:32,Plant A,Line 2,M04,CNC Lathe,Running,300,2146.07,
2025-09-27 18:02:32,Plant A,Line 1,M05,Robotic Arm,Running,300,2813.31,
2025-09-27 18:02:32,Plant A,Line 2,M06,Drill Press,Running,300,4376.69,
2025-09-27 18:02:32,Plant A,Line 1,M07,Laser Cutter,Idle,0,3133.61,Idle
2025-09-27 18:02:32,Plant A,Line 2,M08,Robotic Arm,Running,300,4198.45,
2025-09-27 18:02:32,Plant A,Line 1,M09,Laser Cutter,Running,300,1213.14,
2025-09-27 18:02:32,Plant A,Line 2,M10,CNC Lathe,Running,300,3199.63,
2025-09-27 18:02:32,Plant B,Line 1,M11,Robotic Arm,Running,300,2227.02,
2025-09-27 18:02:32,Plant B,Line 2,M12,Drill Press,Running,300,3169.46,
2025-09-27 18:02:32,Plant B,Line 1,M13,Drill Press,Running,300,2934.86,
2025-09-27 18:02:32,Plant B,Line 2,M14,CNC Mill,Running,300,3439.03,
2025-09-27 18:02:32,Plant B,Line 1,M15,CNC Mill,Running,300,1730.36,
2025-09-27 18:02:32,Plant B,Line 2,M16,CNC Mill,Running,300,4616.81,
2025-09-27 18:02:32,Plant B,Line 1,M17,Drill Press,Running,300,4591.6,
2025-09-27 18:02:32,Plant B,Line 2,M18,CNC Mill,Running,300,3191.0,
2025-09-27 18:02:32,Plant B,Line 1,M19,Laser Cutter,Running,300,2711.85,
2025-09-27 18:02:32,Plant B,Line 2,M20,Laser Cutter,Running,300,3640.03,
2025-09-27 18:07:32,Plant A,Line 1,M01,Laser Cutter,Running,300,1418.24,
2025-09-27 18:07:32,Plant A,Line 2,M02,Drill Press,Running,300,2499.93,
2025-09-27 18:07:32,Plant A,Line 1,M03,Drill Press,Running,300,3614.17,
2025-09-27 18:07:32,Plant A,Line 2,M04,CNC Lathe,Running,300,2146.15,
2025-09-27 18:07:32,Plant A,Line 1,M05,Robotic Arm,Running,300,2813.4,
2025-09-27 18:07:32,Plant A,Line 2,M06,Drill Press,Running,300,4376.77,
2025-09-27 18:07:32,Plant A,Line 1,M07,Laser Cutter,Running,300,3133.7,
2025-09-27 18:07:32,Plant A,Line 2,M08,Robotic Arm,Idle,0,4198.45,Idle
2025-09-27 18:07:32,Plant A,Line 1,M09,Laser Cutter,Running,300,1213.23,
2025-09-27 18:07:32,Plant A,Line 2,M10,CNC Lathe,Running,300,3199.71,
2025-09-27 18:07:32,Plant B,Line 1,M11,Robotic Arm,Running,300,2227.1,
2025-09-27 18:07:32,Plant B,Line 2,M12,Drill Press,Running,300,3169.54,
2025-09-27 18:07:32,Plant B,Line 1,M13,Drill Press,Running,300,2934.94,
2025-09-27 18:07:32,Plant B,Line 2,M14,CNC Mill,Running,300,3439.12,
2025-09-27 18:07:32,Plant B,Line 1,M15,CNC Mill,Running,300,1730.44,
2025-09-27 18:07:32,Plant B,Line 2,M16,CNC Mill,Running,300,4616.89,
2025-09-27 18:07:32,Plant B,Line 1,M17,Drill Press,Running,300,4591.68,
2025-09-27 18:07:32,Plant B,Line 2,M18,CNC Mill,Running,300,3191.09,
2025-09-27 18:07:32,Plant B,Line 1,M19,Laser Cutter,Idle,0,2711.85,Idle
2025-09-27 18:07:32,Plant B,Line 2,M20,Laser Cutter,Running,300,3640.11,
2025-09-27 18:12:32,Plant A,Line 1,M01,Laser Cutter,Running,300,1418.32,
2025-09-27 18:12:32,Plant A,Line 2,M02,Drill Press,Running,300,2500.01,
2025-09-27 18:12:32,Plant A,Line 1,M03,Drill Press,Running,300,3614.25,
2025-09-27 18:12:32,Plant A,Line 2,M04,CNC Lathe,Idle,0,2146.15,Idle
2025-09-27 18:12:32,Plant A,Line 1,M05,Robotic Arm,Running,300,2813.48,
2025-09-27 18:12:32,Plant A,Line 2,M06,Drill Press,Running,300,4376.85,
2025-09-27 18:12:32,Plant A,Line 1,M07,Laser Cutter,Running,300,3133.78,
2025-09-27 18:12:32,Plant A,Line 2,M08,Robotic Arm,Running,300,4198.54,
2025-09-27 18:12:32,Plant A,Line 1,M09,Laser Cutter,Running,300,1213.31,
2025-09-27 18:12:32,Plant A,Line 2,M10,CNC Lathe,Running,300,3199.79,
2025-09-27 18:12:32,Plant B,Line 1,M11,Robotic Arm,Running,300,2227.18,
2025-09-27 18:12:32,Plant B,Line 2,M12,Drill Press,Running,300,3169.62,
2025-09-27 18:12:32,Plant B,Line 1,M13,Drill Press,Running,300,2935.03,
2025-09-27 18:12:32,Plant B,Line 2,M14,CNC Mill,Running,300,3439.2,
2025-09-27 18:12:32,Plant B,Line 1,M15,CNC Mill,Running,300,1730.52,
2025-09-27 18:12:32,Plant B,Line 2,M16,CNC Mill,Running,300,4616.97,
2025-09-27 18:12:32,Plant B,Line 1,M17,Drill Press,Running,300,4591.76,
2025-09-27 18:12:32,Plant B,Line 2,M18,CNC Mill,Running,300,3191.17,
2025-09-27 18:12:32,Plant B,Line 1,M19,Laser Cutter,Running,300,2711.94,
2025-09-27 18:12:32,Plant B,Line 2,M20,Laser Cutter,Running,300,3640.19,
2025-09-27 18:17:32,Plant A,Line 1,M01,Laser Cutter,Running,300,1418.4,
2025-09-27 18:17:32,Plant A,Line 2,M02,Drill Press,Running,300,2500.09,
2025-09-27 18:17:32,Plant A,Line 1,M03,Drill Press,Running,300,3614.33,
2025-09-27 18:17:32,Plant A,Line 2,M04,CNC Lathe,Running,300,2146.24,
2025-09-27 18:17:32,Plant A,Line 1,M05,Robotic Arm,Running,300,2813.56,
2025-09-27 18:17:32,Plant A,Line 2,M06,Drill Press,Running,300,4376.94,
2025-09-27 18:17:32,Plant A,Line 1,M07,Laser Cutter,Running,300,3133.86,
2025-09-27 18:17:32,Plant A,Line 2,M08,Robotic Arm,Running,300,4198.62,
2025-09-27 18:17:32,Plant A,Line 1,M09,Laser Cutter,Running,300,1213.39,
2025-09-27 18:17:32,Plant A,Line 2,M10,CNC Lathe,Running,300,3199.88,
2025-09-27 18:17:32,Plant B,Line 1,M11,Robotic Arm,Running,300,2227.27,
2025-09-27 18:17:32,Plant B,Line 2,M12,Drill Press,Running,300,3169.71,
2025-09-27 18:17:32,Plant B,Line 1,M13,Drill Press,Running,300,2935.11,
2025-09-27 18:17:32,Plant B,Line 2,M14,CNC Mill,Running,300,3439.28,
2025-09-27 18:17:32,Plant B,Line 1,M15,CNC Mill,Running,300,1730.61,
2025-09-27 18:17:32,Plant B,Line 2,M16,CNC Mill,Running,300,4617.06,
2025-09-27 18:17:32,Plant B,Line 1,M17,Drill Press,Running,300,4591.85,
2025-09-27 18:17:32,Plant B,Line 2,M18,CNC Mill,Running,300,3191.25,
2025-09-27 18:17:32,Plant B,Line 1,M19,Laser Cutter,Idle,0,2711.94,Idle
2025-09-27 18:17:32,Plant B,Line 2,M20,Laser Cutter,Running,300,3640.28,
2025-09-27 18:22:32,Plant A,Line 1,M01,Laser Cutter,Running,300,1418.49,
2025-09-27 18:22:32,Plant A,Line 2,M02,Drill Press,Running,300,2500.18,
2025-09-27 18:22:32,Plant A,Line 1,M03,Drill Press,Running,300,3614.42,
2025-09-27 18:22:32,Plant A,Line 2,M04,CNC Lathe,Running,300,2146.32,
2025-09-27 18:22:32,Plant A,Line 1,M05,Robotic Arm,Running,300,2813.65,
2025-09-27 18:22:32,Plant A,Line 2,M06,Drill Press,Running,300,4377.02,
2025-09-27 18:22:32,Plant A,Line 1,M07,Laser Cutter,Running,300,3133.95,
2025-09-27 18:22:32,Plant A,Line 2,M08,Robotic Arm,Running,300,4198.7,
2025-09-27 18:22:32,Plant A,Line 1,M09,Laser Cutter,Running,300,1213.48,
2025-09-27 18:22:32,Plant A,Line 2,M10,CNC Lathe,Running,300,3199.96,
2025-09-27 18:22:32,Plant B,Line 1,M11,Robotic Arm,Running,300,2227.35,
2025-09-27 18:22:32,Plant B,Line 2,M12,Drill Press,Running,300,3169.79,
2025-09-27 18:22:32,Plant B,Line 1,M13,Drill Press,Running,300,2935.19,
2025-09-27 18:22:32,Plant B,Line 2,M14,CNC Mill,Running,300,3439.37,
2025-09-27 18:22:32,Plant B,Line 1,M15,CNC Mill,Running,300,1730.69,
2025-09-27 18:22:32,Plant B,Line 2,M16,CNC Mill,Running,300,4617.14,
2025-09-27 18:22:32,Plant B,Line 1,M17,Drill Press,Running,300,4591.93,
2025-09-27 18:22:32,Plant B,Line 2,M18,CNC Mill,Running,300,3191.34,
2025-09-27 18:22:32,Plant B,Line 1,M19,Laser Cutter,Running,300,2712.02,
2025-09-27 18:22:32,Plant B,Line 2,M20,Laser Cutter,Running,300,3640.36,
2025-09-27 18:27:32,Plant A,Line 1,M01,Laser Cutter,Running,300,1418.57,
2025-09-27 18:27:32,Plant A,Line 2,M02,Drill Press,Running,300,2500.26,
2025-09-27 18:27:32,Plant A,Line 1,M03,Drill Press,Running,300,3614.5,
2025-09-27 18:27:32,Plant A,Line 2,M04,CNC Lathe,Running,300,2146.4,
2025-09-27 18:27:32,Plant A,Line 1,M05,Robotic Arm,Running,300,2813.73,
2025-09-27 18:27:32,Plant A,Line 2,M06,Drill Press,Running,300,4377.1,
2025-09-27 18:27:32,Plant A,Line 1,M07,Laser Cutter,Running,300,3134.03,
2025-09-27 18:27:32,Plant A,Line 2,M08,Robotic Arm,Running,300,4198.79,
2025-09-27 18:27:32,Plant A,Line 1,M09,Laser Cutter,Running,300,1213.56,
2025-09-27 18:27:32,Plant A,Line 2,M10,CNC Lathe,Running,300,3200.04,
2025-09-27 18:27:32,Plant B,Line 1,M11,Robotic Arm,Running,300,2227.43,
2025-09-27 18:27:32,Plant B,Line 2,M12,Drill Press,Running,300,3169.87,
2025-09-27 18:27:32,Plant B,Line 1,M13,Drill Press,Running,300,2935.28,
2025-09-27 18:27:32,Plant B,Line 2,M14,CNC Mill,Running,300,3439.45,
2025-09-27 18:27:32,Plant B,Line 1,M15,CNC Mill,Running,300,1730.77,
2025-09-27 18:27:32,Plant B,Line 2,M16,CNC Mill,Running,300,4617.22,
2025-09-27 18:27:32,Plant B,Line 1,M17,Drill Press,Running,300,4592.01,
2025-09-27 18:27:32,Plant B,Line 2,M18,CNC Mill,Running,300,3191.42,
2025-09-27 18:27:32,Plant B,Line 1,M19,Laser Cutter,Running,300,2712.1,
2025-09-27 18:27:32,Plant B,Line 2,M20,Laser Cutter,Running,300,3640.44,
2025-09-27 18:32:32,Plant A,Line 1,M01,Laser Cutter,Running,300,1418.65,
2025-09-27 18:32:32,Plant A,Line 2,M02,Drill Press,Running,300,2500.34,
2025-09-27 18:32:32,Plant A,Line 1,M03,Drill Press,Running,300,3614.58,
2025-09-27 18:32:32,Plant A,Line 2,M04,CNC Lathe,Running,300,2146.49,
2025-09-27 18:32:32,Plant A,Line 1,M05,Robotic Arm,Running,300,2813.81,
2025-09-27 18:32:32,Plant A,Line 2,M06,Drill Press,Running,300,4377.19,
2025-09-27 18:32:32,Plant A,Line 1,M07,Laser Cutter,Running,300,3134.11,
2025-09-27 18:32:32,Plant A,Line 2,M08,Robotic Arm,Running,300,4198.87,
2025-09-27 18:32:32,Plant A,Line 1,M09,Laser Cutter,Running,300,1213.64,
2025-09-27 18:32:32,Plant A,Line 2,M10,CNC Lathe,Running,300,3200.13,
2025-09-27 18:32:32,Plant B,Line 1,M11,Robotic Arm,Running,300,2227.52,
2025-09-27 18:32:32,Plant B,Line 2,M12,Drill Press,Running,300,3169.96,
2025-09-27 18:32:32,Plant B,Line 1,M13,Drill Press,Running,300,2935.36,
2025-09-27 18:32:32,Plant B,Line 2,M14,CNC Mill,Running,300,3439.53,
2025-09-27 18:32:32,Plant B,Line 1,M15,CNC Mill,Running,300,1730.86,
2025-09-27 18:32:32,Plant B,Line 2,M16,CNC Mill,Running,300,4617.31,
2025-09-27 18:32:32,Plant B,Line 1,M17,Drill Press,Running,300,4592.1,
2025-09-27 18:32:32,Plant B,Line 2,M18,CNC Mill,Running,300,3191.5,
2025-09-27 18:32:32,Plant B,Line 1,M19,Laser Cutter,Running,300,2712.19,
2025-09-27 18:32:32,Plant B,Line 2,M20,Laser Cutter,Running,300,3640.53,
2025-09-27 18:37:32,Plant A,Line 1,M01,Laser Cutter,Running,300,1418.74,
2025-09-27 18:37:32,Plant A,Line 2,M02,Drill Press,Running,300,2500.43,
2025-09-27 18:37:32,Plant A,Line 1,M03,Drill Press,Running,300,3614.67,
2025-09-27 18:37:32,Plant A,Line 2,M04,CNC Lathe,Running,300,2146.57,
2025-09-27 18:37:32,Plant A,Line 1,M05,Robotic Arm,Running,300,2813.9,
2025-09-27 18:37:32,Plant A,Line 2,M06,Drill Press,Running,300,4377.27,
2025-09-27 18:37:32,Plant A,Line 1,M07,Laser Cutter,Running,300,3134.2,
2025-09-27 18:37:32,Plant A,Line 2,M08,Robotic Arm,Running,300,4198.95,
2025-09-27 18:37:32,Plant A,Line 1,M09,Laser Cutter,Running,300,1213.73,
2025-09-27 18:37:32,Plant A,Line 2,M10,CNC Lathe,Idle,0,3200.13,Idle
2025-09-27 18:37:32,Plant B,Line 1,M11,Robotic Arm,Running,300,2227.6,
2025-09-27 18:37:32,Plant B,Line 2,M12,Drill Press,Running,300,3170.04,
2025-09-27 18:37:32,Plant B,Line 1,M13,Drill Press,Running,300,2935.44,
2025-09-27 18:37:32,Plant B,Line 2,M14,CNC Mill,Idle,0,3439.53,Idle
2025-09-27 18:37:32,Plant B,Line 1,M15,CNC Mill,Running,300,1730.94,
2025-09-27 18:37:32,Plant B,Line 2,M16,CNC Mill,Running,300,4617.39,
2025-09-27 18:37:32,Plant B,Line 1,M17,Drill Press,Running,300,4592.18,
2025-09-27 18:37:32,Plant B,Line 2,M18,CNC Mill,Running,300,3191.59,
2025-09-27 18:37:32,Plant B,Line 1,M19,Laser Cutter,Running,300,2712.27,
2025-09-27 18:37:32,Plant B,Line 2,M20,Laser Cutter,Running,300,3640.61,
2025-09-27 18:42:32,Plant A,Line 1,M01,Laser Cutter,Idle,0,1418.74,Idle
2025-09-27 18:42:32,Plant A,Line 2,M02,Drill Press,Running,300,2500.51,
2025-09-27 18:42:32,Plant A,Line 1,M03,Drill Press,Running,300,3614.75,
2025-09-27 18:42:32,Plant A,Line 2,M04,CNC Lathe,Running,300,2146.65,
2025-09-27 18:42:32,Plant A,Line 1,M05,Robotic Arm,Running,300,2813.98,
2025-09-27 18:42:32,Plant A,Line 2,M06,Drill Press,Running,300,4377.35,
2025-09-27 18:42:32,Plant A,Line 1,M07,Laser Cutter,Running,300,3134.28,
2025-09-27 18:42:32,Plant A,Line 2,M08,Robotic Arm,Running,300,4199.04,
2025-09-27 18:42:32,Plant A,Line 1,M09,Laser Cutter,Running,300,1213.81,
2025-09-27 18:42:32,Plant A,Line 2,M10,CNC Lathe,Running,300,3200.21,
2025-09-27 18:42:32,Plant B,Line 1,M11,Robotic Arm,Idle,0,2227.6,Idle
2025-09-27 18:42:32,Plant B,Line 2,M12,Drill Press,Running,300,3170.12,
2025-09-27 18:42:32,Plant B,Line 1,M13,Drill Press,Running,300,2935.53,
2025-09-27 18:42:32,Plant B,Line 2,M14,CNC Mill,Running,300,3439.62,
2025-09-27 18:42:32,Plant B,Line 1,M15,CNC Mill,Running,300,1731.02,
2025-09-27 18:42:32,Plant B,Line 2,M16,CNC Mill,Running,300,4617.47,
2025-09-27 18:42:32,Plant B,Line 1,M17,Drill Press,Running,300,4592.26,
2025-09-27 18:42:32,Plant B,Line 2,M18,CNC Mill,Running,300,3191.67,
2025-09-27 18:42:32,Plant B,Line 1,M19,Laser Cutter,Running,300,2712.35,
2025-09-27 18:42:32,Plant B,Line 2,M20,Laser Cutter,Running,300,3640.69,
2025-09-27 18:47:32,Plant A,Line 1,M01,Laser Cutter,Running,300,1418.82,
2025-09-27 18:47:32,Plant A,Line 2,M02,Drill Press,Running,300,2500.59,
2025-09-27 18:47:32,Plant A,Line 1,M03,Drill Press,Running,300,3614.83,
2025-09-27 18:47:32,Plant A,Line 2,M04,CNC Lathe,Running,300,2146.74,
2025-09-27 18:47:32,Plant A,Line 1,M05,Robotic Arm,Running,300,2814.06,
2025-09-27 18:47:32,Plant A,Line 2,M06,Drill Press,Running,300,4377.44,
2025-09-27 18:47:32,Plant A,Line 1,M07,Laser Cutter,Running,300,3134.36,
2025-09-27 18:47:32,Plant A,Line 2,M08,Robotic Arm,Running,300,4199.12,
2025-09-27 18:47:32,Plant A,Line 1,M09,Laser Cutter,Running,300,1213.89,
2025-09-27 18:47:32,Plant A,Line 2,M10,CNC Lathe,Running,300,3200.29,
2025-09-27 18:47:32,Plant B,Line 1,M11,Robotic Arm,Running,300,2227.68,
2025-09-27 18:47:32,Plant B,Line 2,M12,Drill Press,Running,300,3170.21,
2025-09-27 18:47:32,Plant B,Line 1,M13,Drill Press,Running,300,2935.61,
2025-09-27 18:47:32,Plant B,Line 2,M14,CNC Mill,Running,300,3439.7,
2025-09-27 18:47:32,Plant B,Line 1,M15,CNC Mill,Running,300,1731.11,
2025-09-27 18:47:32,Plant B,Line 2,M16,CNC Mill,Running,300,4617.56,
2025-09-27 18:47:32,Plant B,Line 1,M17,Drill Press,Running,300,4592.35,
2025-09-27 18:47:32,Plant B,Line 2,M18,CNC Mill,Running,300,3191.75,
2025-09-27 18:47:32,Plant B,Line 1,M19,Laser Cutter,Running,300,2712.44,
2025-09-27 18:47:32,Plant B,Line 2,M20,Laser Cutter,Running,300,3640.78,
2025-09-27 18:52:32,Plant A,Line 1,M01,Laser Cutter,Running,300,1418.9,
2025-09-27 18:52:32,Plant A,Line 2,M02,Drill Press,Idle,0,2500.59,Idle
2025-09-27 18:52:32,Plant A,Line 1,M03,Drill Press,Running,300,3614.92,
2025-09-27 18:52:32,Plant A,Line 2,M04,CNC Lathe,Idle,0,2146.74,Idle
2025-09-27 18:52:32,Plant A,Line 1,M05,Robotic Arm,Running,300,2814.15,
2025-09-27 18:52:32,Plant A,Line 2,M06,Drill Press,Running,300,4377.52,
2025-09-27 18:52:32,Plant A,Line 1,M07,Laser Cutter,Running,300,3134.45,
2025-09-27 18:52:32,Plant A,Line 2,M08,Robotic Arm,Running,300,4199.2,
2025-09-27 18:52:32,Plant A,Line 1,M09,Laser Cutter,Running,300,1213.98,
2025-09-27 18:52:32,Plant A,Line 2,M10,CNC Lathe,Running,300,3200.38,
2025-09-27 18:52:32,Plant B,Line 1,M11,Robotic Arm,Running,300,2227.77,
2025-09-27 18:52:32,Plant B,Line 2,M12,Drill Press,Down,0,3170.21,Unexpected stop
2025-09-27 18:52:32,Plant B,Line 1,M13,Drill Press,Running,300,2935.69,
2025-09-27 18:52:32,Plant B,Line 2,M14,CNC Mill,Running,300,3439.78,
2025-09-27 18:52:32,Plant B,Line 1,M15,CNC Mill,Running,300,1731.19,
2025-09-27 18:52:32,Plant B,Line 2,M16,CNC Mill,Running,300,4617.64,
2025-09-27 18:52:32,Plant B,Line 1,M17,Drill Press,Running,300,4592.43,
2025-09-27 18:52:32,Plant B,Line 2,M18,CNC Mill,Running,300,3191.84,
2025-09-27 18:52:32,Plant B,Line 1,M19,Laser Cutter,Idle,0,2712.44,Idle
2025-09-27 18:52:32,Plant B,Line 2,M20,Laser Cutter,Running,300,3640.86,
2025-09-27 18:57:32,Plant A,Line 1,M01,Laser Cutter,Running,300,1418.99,
2025-09-27 18:57:32,Plant A,Line 2,M02,Drill Press,Running,300,2500.68,
2025-09-27 18:57:32,Plant A,Line 1,M03,Drill Press,Running,300,3615.0,
2025-09-27 18:57:32,Plant A,Line 2,M04,CNC Lathe,Running,300,2146.82,
2025-09-27 18:57:32,Plant A,Line 1,M05,Robotic Arm,Running,300,2814.23,
2025-09-27 18:57:32,Plant A,Line 2,M06,Drill Press,Running,300,4377.6,
2025-09-27 18:57:32,Plant A,Line 1,M07,Laser Cutter,Running,300,3134.53,
2025-09-27 18:57:32,Plant A,Line 2,M08,Robotic Arm,Running,300,4199.29,
2025-09-27 18:57:32,Plant A,Line 1,M09,Laser Cutter,Running,300,1214.06,
2025-09-27 18:57:32,Plant A,Line 2,M10,CNC Lathe,Running,300,3200.46,
2025-09-27 18:57:32,Plant B,Line 1,M11,Robotic Arm,Running,300,2227.85,
2025-09-27 18:57:32,Plant B,Line 2,M12,Drill Press,Running,300,3170.29,
2025-09-27 18:57:32,Plant B,Line 1,M13,Drill Press,Running,300,2935.78,
2025-09-27 18:57:32,Plant B,Line 2,M14,CNC Mill,Running,300,3439.87,
2025-09-27 18:57:32,Plant B,Line 1,M15,CNC Mill,Running,300,1731.27,
2025-09-27 18:57:32,Plant B,Line 2,M16,CNC Mill,Running,300,4617.72,
2025-09-27 18:57:32,Plant B,Line 1,M17,Drill Press,Down,0,4592.43,Unexpected stop
2025-09-27 18:57:32,Plant B,Line 2,M18,CNC Mill,Down,0,3191.84,Unexpected stop
2025-09-27 18:57:32,Plant B,Line 1,M19,Laser Cutter,Running,300,2712.52,
2025-09-27 18:57:32,Plant B,Line 2,M20,Laser Cutter,Running,300,3640.94,
2025-09-27 19:02:32,Plant A,Line 1,M01,Laser Cutter,Running,300,1419.07,
2025-09-27 19:02:32,Plant A,Line 2,M02,Drill Press,Idle,0,2500.68,Idle
2025-09-27 19:02:32,Plant A,Line 1,M03,Drill Press,Running,300,3615.08,
2025-09-27 19:02:32,Plant A,Line 2,M04,CNC Lathe,Running,300,2146.9,
2025-09-27 19:02:32,Plant A,Line 1,M05,Robotic Arm,Running,300,2814.31,
2025-09-27 19:02:32,Plant A,Line 2,M06,Drill Press,Running,300,4377.69,
2025-09-27 19:02:32,Plant A,Line 1,M07,Laser Cutter,Running,300,3134.61,
2025-09-27 19:02:32,Plant A,Line 2,M08,Robotic Arm,Running,300,4199.37,
2025-09-27 19:02:32,Plant A,Line 1,M09,Laser Cutter,Running,300,1214.14,
2025-09-27 19:02:32,Plant A,Line 2,M10,CNC Lathe,Running,300,3200.54,
2025-09-27 19:02:32,Plant B,Line 1,M11,Robotic Arm,Running,300,2227.93,
2025-09-27 19:02:32,Plant B,Line 2,M12,Drill Press,Running,300,3170.37,
2025-09-27 19:02:32,Plant B,Line 1,M13,Drill Press,Running,300,2935.86,
2025-09-27 19:02:32,Plant B,Line 2,M14,CNC Mill,Running,300,3439.95,
2025-09-27 19:02:32,Plant B,Line 1,M15,CNC Mill,Running,300,1731.36,
2025-09-27 19:02:32,Plant B,Line 2,M16,CNC Mill,Running,300,4617.81,
2025-09-27 19:02:32,Plant B,Line 1,M17,Drill Press,Running,300,4592.51,
2025-09-27 19:02:32,Plant B,Line 2,M18,CNC Mill,Idle,0,3191.84,Idle
2025-09-27 19:02:32,Plant B,Line 1,M19,Laser Cutter,Running,300,2712.6,
2025-09-27 19:02:32,Plant B,Line 2,M20,Laser Cutter,Running,300,3641.03,
2025-09-27 19:07:32,Plant A,Line 1,M01,Laser Cutter,Running,300,1419.15,
2025-09-27 19:07:32,Plant A,Line 2,M02,Drill Press,Running,300,2500.76,
2025-09-27 19:07:32,Plant A,Line 1,M03,Drill Press,Running,300,3615.17,
2025-09-27 19:07:32,Plant A,Line 2,M04,CNC Lathe,Running,300,2146.99,
2025-09-27 19:07:32,Plant A,Line 1,M05,Robotic Arm,Running,300,2814.4,
2025-09-27 19:07:32,Plant A,Line 2,M06,Drill Press,Running,300,4377.77,
2025-09-27 19:07:32,Plant A,Line 1,M07,Laser Cutter,Running,300,3134.7,
2025-09-27 19:07:32,Plant A,Line 2,M08,Robotic Arm,Running,300,4199.45,
2025-09-27 19:07:32,Plant A,Line 1,M09,Laser Cutter,Running,300,1214.23,
2025-09-27 19:07:32,Plant A,Line 2,M10,CNC Lathe,Down,0,3200.54,Unexpected stop
2025-09-27 19:07:32,Plant B,Line 1,M11,Robotic Arm,Running,300,2228.02,
2025-09-27 19:07:32,Plant B,Line 2,M12,Drill Press,Running,300,3170.46,
2025-09-27 19:07:32,Plant B,Line 1,M13,Drill Press,Running,300,2935.94,
2025-09-27 19:07:32,Plant B,Line 2,M14,CNC Mill,Running,300,3440.03,
2025-09-27 19:07:32,Plant B,Line 1,M15,CNC Mill,Running,300,1731.44,
2025-09-27 19:07:32,Plant B,Line 2,M16,CNC Mill,Running,300,4617.89,
2025-09-27 19:07:32,Plant B,Line 1,M17,Drill Press,Running,300,4592.6,
2025-09-27 19:07:32,Plant B,Line 2,M18,CNC Mill,Running,300,3191.92,
2025-09-27 19:07:32,Plant B,Line 1,M19,Laser Cutter,Running,300,2712.69,
2025-09-27 19:07:32,Plant B,Line 2,M20,Laser Cutter,Running,300,3641.11,
2025-09-27 19:12:32,Plant A,Line 1,M01,Laser Cutter,Running,300,1419.24,
2025-09-27 19:12:32,Plant A,Line 2,M02,Drill Press,Running,300,2500.84,
2025-09-27 19:12:32,Plant A,Line 1,M03,Drill Press,Running,300,3615.25,
